1.2002e+08,0.033748,2.6848
1.201e+08,0.067495,2.6999
1.2018e+08,0.10124,2.6985
1.2026e+08,0.13499,2.7137
1.2035e+08,0.16874,2.7157
1.2043e+08,0.20249,2.7495
1.2051e+08,0.23623,2.763
1.2059e+08,0.26998,2.7911
1.2067e+08,0.30373,2.7931
1.2075e+08,0.33748,2.8421
1.2083e+08,0.37122,2.8564
1.2091e+08,0.40497,2.8944
1.21e+08,0.43872,2.9228
1.2108e+08,0.47247,2.9704
1.2116e+08,0.50621,2.9889
1.2124e+08,0.53996,3.05
1.2132e+08,0.57371,3.0561
1.214e+08,0.60746,3.1412
1.2148e+08,0.6412,3.154
1.2156e+08,0.67495,3.2093
1.2165e+08,0.7087,3.2504
1.2173e+08,0.74245,3.2504
1.2181e+08,0.77619,3.2504
1.2189e+08,0.80994,3.2504
1.2197e+08,0.84369,3.2504
1.2205e+08,0.87744,3.2504
1.2213e+08,0.91118,3.2504
1.2221e+08,0.94493,3.2504
1.223e+08,0.97868,3.2504
1.2238e+08,1.0124,3.2504
1.2246e+08,1.0462,3.2504
1.2254e+08,1.0799,3.2504
1.2262e+08,1.1137,3.2504
1.227e+08,1.1474,3.2504
1.2278e+08,1.1812,3.2504
1.2287e+08,1.2149,3.2504
1.2295e+08,1.2487,3.2504
1.2303e+08,1.2824,3.2504
1.2311e+08,1.3162,3.2504
1.2319e+08,1.3499,3.2504
1.2327e+08,1.3837,3.2504
1.2335e+08,1.4174,3.2504
1.2343e+08,1.4511,3.2504
1.2352e+08,1.4849,3.2504
1.236e+08,1.5186,3.2504
1.2368e+08,1.5524,3.2504
1.2376e+08,1.5861,3.2504
1.2384e+08,1.6199,3.2504
1.2392e+08,1.6536,3.2504
1.24e+08,1.6874,3.2504
1.2408e+08,1.7211,3.2504
1.2417e+08,1.7549,3.2504
1.2425e+08,1.7886,3.2504
1.2487e+08,1.8224,3.2504
1.2495e+08,1.7886,3.2504
1.2504e+08,1.7549,3.2504
1.2512e+08,1.7211,3.2504
1.252e+08,1.6874,3.2504
1.2528e+08,1.6536,3.2504
1.2536e+08,1.6199,3.2504
1.2544e+08,1.5861,3.2504
1.2552e+08,1.5524,3.2504
1.256e+08,1.5186,3.2504
1.2569e+08,1.4849,3.2504
1.2577e+08,1.4511,3.2504
1.2585e+08,1.4174,3.2504
1.2593e+08,1.3837,3.2504
1.2601e+08,1.3499,3.2504
1.2609e+08,1.3162,3.2504
1.2617e+08,1.2824,3.2504
1.2625e+08,1.2487,3.2504
1.2634e+08,1.2149,3.2504
1.2642e+08,1.1812,3.2504
1.265e+08,1.1474,3.2504
1.2658e+08,1.1137,3.2504
1.2666e+08,1.0799,3.2504
1.2674e+08,1.0462,3.2504
1.2682e+08,1.0124,3.2504
1.269e+08,0.97868,3.2504
1.2699e+08,0.94493,3.2504
1.2707e+08,0.91118,3.2504
1.2715e+08,0.87744,3.2504
1.2723e+08,0.84369,3.2504
1.2731e+08,0.80994,3.2504
1.2739e+08,0.77619,3.2504
1.2747e+08,0.74245,3.2504
1.2755e+08,0.7087,3.1898
1.2764e+08,0.67495,2.9765
1.2772e+08,0.6412,2.7633
1.278e+08,0.60746,2.6696
1.2788e+08,0.57371,2.6358
1.2796e+08,0.53996,2.5912
1.2804e+08,0.50621,2.5785
1.2812e+08,0.47247,2.5623
1.282e+08,0.43872,2.5833
1.2829e+08,0.40497,2.5486
1.2837e+08,0.37122,2.545
1.2845e+08,0.33748,2.5107
1.2853e+08,0.30373,2.5284
1.2861e+08,0.26998,2.5092
1.2869e+08,0.23623,2.5183
1.2877e+08,0.20249,2.5102
1.2886e+08,0.16874,2.5411
1.2894e+08,0.13499,2.5422
1.2902e+08,0.10124,2.555
