1.6771e+09,0.033748,0.6216
1.6772e+09,0.067495,0.62101
1.6772e+09,0.10124,0.59303
1.6773e+09,0.13499,0.62373
1.6774e+09,0.16874,0.62909
1.6774e+09,0.20249,0.63172
1.6775e+09,0.23623,0.60052
1.6775e+09,0.26998,0.62021
1.6776e+09,0.30373,0.60479
1.6777e+09,0.33748,0.66063
1.6777e+09,0.37122,0.62552
1.6778e+09,0.40497,0.65548
1.6779e+09,0.43872,0.61714
1.6779e+09,0.47247,0.64199
1.678e+09,0.50621,0.61302
1.678e+09,0.53996,0.66882
1.6781e+09,0.57371,0.61952
1.6782e+09,0.60746,0.67626
1.6782e+09,0.6412,0.63698
1.6783e+09,0.67495,0.69143
1.6784e+09,0.7087,0.66688
1.6784e+09,0.74245,0.67958
1.6785e+09,0.77619,0.63514
1.6785e+09,0.80994,0.6961
1.6786e+09,0.84369,0.67189
1.6787e+09,0.87744,0.70205
1.6787e+09,0.91118,0.68499
1.6788e+09,0.94493,0.71316
1.6789e+09,0.97868,0.6767
1.6789e+09,1.0124,0.71043
1.679e+09,1.0462,0.68504
1.679e+09,1.0799,0.73146
1.6791e+09,1.1137,0.70795
1.6792e+09,1.1474,0.73458
1.6792e+09,1.1812,0.69223
1.6793e+09,1.2149,0.72025
1.6794e+09,1.2487,0.68677
1.6794e+09,1.2824,0.74103
1.6795e+09,1.3162,0.71455
1.6796e+09,1.3499,0.77525
1.6796e+09,1.3837,0.70894
1.6797e+09,1.4174,0.73766
1.6797e+09,1.4511,0.70096
1.6798e+09,1.4849,0.76772
1.6799e+09,1.5186,0.71331
1.6799e+09,1.5524,0.78676
1.68e+09,1.5861,0.72432
1.6801e+09,1.6199,0.77858
1.6801e+09,1.6536,0.71961
1.6802e+09,1.6874,0.77798
1.6802e+09,1.7211,0.71737
1.6803e+09,1.7549,0.78468
1.6804e+09,1.7886,0.73493
1.6809e+09,1.8224,0.74103
1.6809e+09,1.7886,0.7815
1.681e+09,1.7549,0.74039
1.6811e+09,1.7211,0.7878
1.6811e+09,1.6874,0.73538
1.6812e+09,1.6536,0.77079
1.6812e+09,1.6199,0.72551
1.6813e+09,1.5861,0.77168
1.6814e+09,1.5524,0.72888
1.6814e+09,1.5186,0.78493
1.6815e+09,1.4849,0.7263
1.6816e+09,1.4511,0.76643
1.6816e+09,1.4174,0.71286
1.6817e+09,1.3837,0.74148
1.6817e+09,1.3499,0.70924
1.6818e+09,1.3162,0.76866
1.6819e+09,1.2824,0.71663
1.6819e+09,1.2487,0.7332
1.682e+09,1.2149,0.69758
1.6821e+09,1.1812,0.72541
1.6821e+09,1.1474,0.69744
1.6822e+09,1.1137,0.72218
1.6822e+09,1.0799,0.68548
1.6823e+09,1.0462,0.72873
1.6824e+09,1.0124,0.69258
1.6824e+09,0.97868,0.72253
1.6825e+09,0.94493,0.67368
1.6826e+09,0.91118,0.70413
1.6826e+09,0.87744,0.67174
1.6827e+09,0.84369,0.7139
1.6827e+09,0.80994,0.67244
1.6828e+09,0.77619,0.70309
1.6829e+09,0.74245,0.65761
1.6829e+09,0.7087,0.6835
1.683e+09,0.67495,0.64258
1.6831e+09,0.6412,0.683
1.6831e+09,0.60746,0.63618
1.6832e+09,0.57371,0.68419
1.6833e+09,0.53996,0.62592
1.6833e+09,0.50621,0.67646
1.6834e+09,0.47247,0.60598
1.6834e+09,0.43872,0.65612
1.6835e+09,0.40497,0.60231
1.6836e+09,0.37122,0.66406
1.6836e+09,0.33748,0.60672
1.6837e+09,0.30373,0.65488
1.6838e+09,0.26998,0.60434
1.6838e+09,0.23623,0.63301
1.6839e+09,0.20249,0.59001
1.6839e+09,0.16874,0.62155
1.684e+09,0.13499,0.59194
1.6841e+09,0.10124,0.65111
