3.3946e+09,0.033748,0.38165
3.3947e+09,0.067495,0.37763
3.3948e+09,0.10124,0.33999
3.3948e+09,0.13499,0.3811
3.3949e+09,0.16874,0.382
3.395e+09,0.20249,0.39653
3.395e+09,0.23623,0.36732
3.3951e+09,0.26998,0.37619
3.3951e+09,0.30373,0.34356
3.3952e+09,0.33748,0.38413
3.3953e+09,0.37122,0.37773
3.3953e+09,0.40497,0.39836
3.3954e+09,0.43872,0.37525
3.3955e+09,0.47247,0.38101
3.3955e+09,0.50621,0.36618
3.3956e+09,0.53996,0.39177
3.3956e+09,0.57371,0.36489
3.3957e+09,0.60746,0.38125
3.3958e+09,0.6412,0.35918
3.3958e+09,0.67495,0.39112
3.3959e+09,0.7087,0.34396
3.396e+09,0.74245,0.37272
3.396e+09,0.77619,0.32367
3.3961e+09,0.80994,0.37312
3.3961e+09,0.84369,0.32273
3.3962e+09,0.87744,0.37406
3.3963e+09,0.91118,0.32273
3.3963e+09,0.94493,0.3758
3.3964e+09,0.97868,0.32332
3.3965e+09,1.0124,0.35541
3.3965e+09,1.0462,0.32184
3.3966e+09,1.0799,0.37104
3.3966e+09,1.1137,0.32417
3.3967e+09,1.1474,0.37495
3.3968e+09,1.1812,0.32997
3.3968e+09,1.2149,0.34649
3.3969e+09,1.2487,0.314
3.397e+09,1.2824,0.35189
3.397e+09,1.3162,0.3084
3.3971e+09,1.3499,0.37466
3.3971e+09,1.3837,0.32481
3.3972e+09,1.4174,0.36955
3.3973e+09,1.4511,0.31951
3.3973e+09,1.4849,0.34227
3.3974e+09,1.5186,0.31851
3.3975e+09,1.5524,0.37084
3.3975e+09,1.5861,0.32124
3.3976e+09,1.6199,0.37317
3.3977e+09,1.6536,0.31549
3.3977e+09,1.6874,0.36513
3.3978e+09,1.7211,0.31703
3.3978e+09,1.7549,0.36603
3.3979e+09,1.7886,0.31564
3.3984e+09,1.8224,0.3266
3.3985e+09,1.7886,0.3443
3.3985e+09,1.7549,0.31871
3.3986e+09,1.7211,0.36925
3.3987e+09,1.6874,0.32933
3.3987e+09,1.6536,0.34331
3.3988e+09,1.6199,0.32184
3.3988e+09,1.5861,0.34044
3.3989e+09,1.5524,0.32035
3.399e+09,1.5186,0.36876
3.399e+09,1.4849,0.32516
3.3991e+09,1.4511,0.36846
3.3992e+09,1.4174,0.32258
3.3992e+09,1.3837,0.36454
3.3993e+09,1.3499,0.32546
3.3993e+09,1.3162,0.36072
3.3994e+09,1.2824,0.32511
3.3995e+09,1.2487,0.3381
3.3995e+09,1.2149,0.32079
3.3996e+09,1.1812,0.36692
3.3997e+09,1.1474,0.32228
3.3997e+09,1.1137,0.33171
3.3998e+09,1.0799,0.31241
3.3998e+09,1.0462,0.36265
3.3999e+09,1.0124,0.32342
3.4e+09,0.97868,0.3507
3.4e+09,0.94493,0.31455
3.4001e+09,0.91118,0.3383
3.4002e+09,0.87744,0.3134
3.4002e+09,0.84369,0.35973
3.4003e+09,0.80994,0.3137
3.4003e+09,0.77619,0.34326
3.4004e+09,0.74245,0.31916
3.4005e+09,0.7087,0.34698
3.4005e+09,0.67495,0.30959
3.4006e+09,0.6412,0.34465
3.4007e+09,0.60746,0.30611
3.4007e+09,0.57371,0.33969
3.4008e+09,0.53996,0.31167
3.4009e+09,0.50621,0.33637
3.4009e+09,0.47247,0.31648
3.401e+09,0.43872,0.34406
3.401e+09,0.40497,0.30373
3.4011e+09,0.37122,0.33701
3.4012e+09,0.33748,0.30477
3.4012e+09,0.30373,0.33607
3.4013e+09,0.26998,0.30517
3.4014e+09,0.23623,0.34619
3.4014e+09,0.20249,0.3135
3.4015e+09,0.16874,0.33493
3.4015e+09,0.13499,0.30249
3.4016e+09,0.10124,0.33751
