4.3217e+08,0.033748,0.81206
4.3223e+08,0.067495,0.81701
4.3229e+08,0.10124,0.79113
4.3236e+08,0.13499,0.85094
4.3242e+08,0.16874,0.87871
4.3248e+08,0.20249,0.87385
4.3255e+08,0.23623,0.82644
4.3261e+08,0.26998,0.88521
4.3267e+08,0.30373,0.87584
4.3273e+08,0.33748,0.91755
4.328e+08,0.37122,0.89811
4.3286e+08,0.40497,0.90679
4.3292e+08,0.43872,0.87891
4.3299e+08,0.47247,0.92013
4.3305e+08,0.50621,0.89677
4.3311e+08,0.53996,0.95574
4.3317e+08,0.57371,0.90679
4.3324e+08,0.60746,0.9542
4.333e+08,0.6412,0.91675
4.3336e+08,0.67495,0.97255
4.3342e+08,0.7087,0.94061
4.3349e+08,0.74245,0.97196
4.3355e+08,0.77619,0.93114
4.3361e+08,0.80994,0.98202
4.3368e+08,0.84369,0.95579
4.3374e+08,0.87744,0.99244
4.338e+08,0.91118,0.94815
4.3386e+08,0.94493,0.99199
4.3393e+08,0.97868,0.95618
4.3399e+08,1.0124,0.9911
4.3405e+08,1.0462,0.96913
4.3412e+08,1.0799,1.0133
4.3418e+08,1.1137,0.99011
4.3424e+08,1.1474,1.0092
4.343e+08,1.1812,0.96863
4.3437e+08,1.2149,0.99636
4.3443e+08,1.2487,0.97057
4.3449e+08,1.2824,1.0042
4.3456e+08,1.3162,0.97503
4.3462e+08,1.3499,1.0152
4.3468e+08,1.3837,0.97429
4.3474e+08,1.4174,1.0053
4.3481e+08,1.4511,0.97166
4.3487e+08,1.4849,1.0083
4.3493e+08,1.5186,0.97394
4.35e+08,1.5524,1.0166
4.3506e+08,1.5861,0.97186
4.3512e+08,1.6199,1.0147
4.3518e+08,1.6536,0.97091
4.3525e+08,1.6874,1.0083
4.3531e+08,1.7211,0.97573
4.3537e+08,1.7549,1.0215
4.3543e+08,1.7886,0.97444
4.3593e+08,1.8224,0.98902
4.3599e+08,1.7886,1.0125
4.3606e+08,1.7549,0.97652
4.3612e+08,1.7211,1.0151
4.3618e+08,1.6874,0.99502
4.3625e+08,1.6536,1.0071
4.3631e+08,1.6199,0.98783
4.3637e+08,1.5861,1.0167
4.3643e+08,1.5524,0.98594
4.365e+08,1.5186,1.0153
4.3656e+08,1.4849,0.98014
4.3662e+08,1.4511,1.0119
4.3669e+08,1.4174,0.97101
4.3675e+08,1.3837,1.0053
4.3681e+08,1.3499,0.97235
4.3687e+08,1.3162,1.0168
4.3694e+08,1.2824,0.98937
4.37e+08,1.2487,1.0071
4.3706e+08,1.2149,0.96878
4.3713e+08,1.1812,1.0062
4.3719e+08,1.1474,0.97335
4.3725e+08,1.1137,1.0173
4.3731e+08,1.0799,0.97587
4.3738e+08,1.0462,1.0164
4.3744e+08,1.0124,0.97791
4.375e+08,0.97868,0.99919
4.3757e+08,0.94493,0.96561
4.3763e+08,0.91118,0.99953
4.3769e+08,0.87744,0.97171
4.3775e+08,0.84369,1.0076
4.3782e+08,0.80994,0.95256
4.3788e+08,0.77619,0.99328
4.3794e+08,0.74245,0.93099
4.38e+08,0.7087,0.97994
4.3807e+08,0.67495,0.93282
4.3813e+08,0.6412,0.9846
4.3819e+08,0.60746,0.93387
4.3826e+08,0.57371,0.9791
4.3832e+08,0.53996,0.9169
4.3838e+08,0.50621,0.95842
4.3844e+08,0.47247,0.89463
4.3851e+08,0.43872,0.93848
4.3857e+08,0.40497,0.90034
4.3863e+08,0.37122,0.95256
4.387e+08,0.33748,0.89657
4.3876e+08,0.30373,0.92489
4.3882e+08,0.26998,0.881
4.3888e+08,0.23623,0.91279
4.3895e+08,0.20249,0.8675
4.3901e+08,0.16874,0.90227
4.3907e+08,0.13499,0.8618
4.3914e+08,0.10124,0.88893
