1.7253e+09,0.033748,0.72799
1.7254e+09,0.067495,0.72233
1.7255e+09,0.10124,0.6901
1.7255e+09,0.13499,0.72571
1.7256e+09,0.16874,0.76142
1.7256e+09,0.20249,0.77952
1.7257e+09,0.23623,0.75814
1.7258e+09,0.26998,0.79192
1.7258e+09,0.30373,0.7756
1.7259e+09,0.33748,0.79757
1.726e+09,0.37122,0.78061
1.726e+09,0.40497,0.79599
1.7261e+09,0.43872,0.7824
1.7261e+09,0.47247,0.8183
1.7262e+09,0.50621,0.79127
1.7263e+09,0.53996,0.81215
1.7263e+09,0.57371,0.7755
1.7264e+09,0.60746,0.81518
1.7265e+09,0.6412,0.79197
1.7265e+09,0.67495,0.83482
1.7266e+09,0.7087,0.82416
1.7266e+09,0.74245,0.86383
1.7267e+09,0.77619,0.81245
1.7268e+09,0.80994,0.85049
1.7268e+09,0.84369,0.81751
1.7269e+09,0.87744,0.8686
1.727e+09,0.91118,0.82708
1.727e+09,0.94493,0.89116
1.7271e+09,0.97868,0.85962
1.7272e+09,1.0124,0.88377
1.7272e+09,1.0462,0.84856
1.7273e+09,1.0799,0.88258
1.7273e+09,1.1137,0.86493
1.7274e+09,1.1474,0.89632
1.7275e+09,1.1812,0.87167
1.7275e+09,1.2149,0.90738
1.7276e+09,1.2487,0.8744
1.7277e+09,1.2824,0.90237
1.7277e+09,1.3162,0.86899
1.7278e+09,1.3499,0.91532
1.7278e+09,1.3837,0.88878
1.7279e+09,1.4174,0.92658
1.728e+09,1.4511,0.89602
1.728e+09,1.4849,0.92573
1.7281e+09,1.5186,0.88209
1.7282e+09,1.5524,0.92901
1.7282e+09,1.5861,0.88908
1.7283e+09,1.6199,0.95356
1.7283e+09,1.6536,0.9116
1.7284e+09,1.6874,0.96615
1.7285e+09,1.7211,0.90917
1.7285e+09,1.7549,0.96209
1.7286e+09,1.7886,0.90753
1.7291e+09,1.8224,0.9178
1.7292e+09,1.7886,0.93426
1.7292e+09,1.7549,0.91368
1.7293e+09,1.7211,0.9607
1.7293e+09,1.6874,0.92469
1.7294e+09,1.6536,0.96149
1.7295e+09,1.6199,0.91105
1.7295e+09,1.5861,0.95658
1.7296e+09,1.5524,0.90153
1.7297e+09,1.5186,0.93327
1.7297e+09,1.4849,0.89325
1.7298e+09,1.4511,0.92077
1.7298e+09,1.4174,0.87926
1.7299e+09,1.3837,0.91829
1.73e+09,1.3499,0.89518
1.73e+09,1.3162,0.92707
1.7301e+09,1.2824,0.90436
1.7302e+09,1.2487,0.93173
1.7302e+09,1.2149,0.90822
1.7303e+09,1.1812,0.96233
1.7303e+09,1.1474,0.9116
1.7304e+09,1.1137,0.92226
1.7305e+09,1.0799,0.86775
1.7305e+09,1.0462,0.91561
1.7306e+09,1.0124,0.88015
1.7307e+09,0.97868,0.91284
1.7307e+09,0.94493,0.87609
1.7308e+09,0.91118,0.91313
1.7309e+09,0.87744,0.87083
1.7309e+09,0.84369,0.8932
1.731e+09,0.80994,0.85818
1.731e+09,0.77619,0.89478
1.7311e+09,0.74245,0.84077
1.7312e+09,0.7087,0.87118
1.7312e+09,0.67495,0.8187
1.7313e+09,0.6412,0.8683
1.7314e+09,0.60746,0.82847
1.7314e+09,0.57371,0.87926
1.7315e+09,0.53996,0.56571
1.7315e+09,0.50621,0.66634
1.7316e+09,0.47247,0.61545
1.7317e+09,0.43872,0.67591
1.7317e+09,0.40497,0.61436
1.7318e+09,0.37122,0.67303
1.7319e+09,0.33748,0.65002
1.7319e+09,0.30373,0.69243
1.732e+09,0.26998,0.67527
1.732e+09,0.23623,0.69962
1.7321e+09,0.20249,0.65731
1.7322e+09,0.16874,0.67889
1.7322e+09,0.13499,0.62418
1.7323e+09,0.10124,0.67596
