0.0048113,1.1094
0.0064906,1.1938
0.0078783,1.0967
0.0092403,1.1318
0.010547,1.0999
0.011857,1.1137
0.013057,1.1424
0.014241,1.0843
0.015472,1.1313
0.017078,1.1253
0.018129,1.1072
0.019045,1.1401
0.019932,1.1201
0.02068,1.133
0.022017,1.0338
0.023366,1.122
0.024142,1.147
0.024935,1.124
0.025727,1.1322
0.026455,1.1512
0.027387,1.1196
0.028115,1.1357
0.02886,1.138
0.029653,1.1338
0.030385,1.1206
0.031221,1.1202
0.032021,1.141
0.03274,1.1201
0.033521,1.131
0.034681,1.1281
0.035554,1.1161
0.036624,1.1605
0.037847,1.1202
0.038674,1.1367
0.039398,1.1429
0.040128,1.1203
0.040883,1.1426
0.041864,1.1086
0.04258,1.1343
0.043505,1.0419
0.044312,1.0371
0.045153,1.1437
0.045877,1.1213
0.046583,1.1324
0.047665,1.1299
0.048972,1.1179
0.050219,1.1438
0.051399,1.1731
0.052198,1.1354
0.052926,1.1239
0.053639,1.1143
0.054475,1.1408
0.055209,1.1177
0.055986,1.1364
0.056745,1.1289
0.057481,1.1402
0.058311,1.1423
0.059023,1.1189
0.059851,1.1386
0.061135,1.1347
0.062353,1.1136
0.063553,1.1402
0.064776,1.0662
0.066091,1.1427
0.067403,1.1033
0.068413,1.1384
0.069256,1.1371
0.070108,1.1168
0.071339,1.1376
0.07257,1.1275
0.073808,1.1984
0.075055,1.1008
0.076425,1.1195
0.077612,1.0933
0.078815,1.158
0.08003,1.1227
0.080788,1.1384
0.08152,1.1185
0.082655,1.1411
0.083527,1.1262
0.084384,1.1008
0.085114,1.1801
0.085837,1.1193
0.086645,1.1337
0.087359,1.1255
0.088359,1.1277
0.089218,1.1371
0.090089,1.1105
0.090905,1.137
0.091642,1.0755
0.092619,1.1358
0.093373,1.1391
0.094246,1.1113
0.094984,1.1375
0.095701,1.1165
0.096847,1.123
0.097601,0.58058
0.098455,0.14562
0.099453,0.055238
0.10046,0.018681
0.10167,0.0031219
0.10271,0.023364
0.10391,0.0038269
0.10513,0.0094162
0.10633,0.00020142
0.10746,0.013898
0.1086,0.034392
0.10972,0.00020142
0.11083,0.0094666
0.11205,0.00020142
0.11326,0.0006546
0.11444,0.01133
0.11573,0.00020142
0.11698,0.012941
0.11815,0.00020142
0.11938,0.00020142
0.12065,0.010625
0.12194,0.0097687
0.12322,0.013243
0.12431,0.00020142
0.12539,0.24744
0.12644,0.85144
0.1275,1.0483
0.12853,1.1056
0.12961,1.1048
0.13072,1.1106
0.13184,1.133
0.13302,1.1145
0.13426,1.2238
0.13551,1.1286
0.13676,1.118
0.13792,1.1171
0.13908,1.1229
0.14032,1.1369
0.14136,1.1156
0.1426,1.129
0.1438,1.1261
0.14487,1.0968
0.14588,1.1369
0.147,1.1165
0.14809,1.1283
0.14926,1.1302
0.15052,1.1164
0.15176,1.1109
0.15298,1.1193
0.15409,1.122
0.15519,1.1403
0.15643,1.115
0.15764,1.1377
0.15866,1.133
0.15969,1.1259
0.1607,1.1366
0.1617,1.1181
0.1627,1.1402
0.16377,1.12
0.16499,1.1272
0.16612,1.1345
0.16731,1.121
0.16834,1.1365
0.16959,1.1193
0.17065,1.1277
0.17172,1.0942
0.17289,1.1179
0.17414,1.1623
0.17534,1.1185
0.17654,1.1326
0.17776,1.135
0.17893,1.119
0.18013,1.1439
0.18147,1.1165
0.18268,1.1318
0.1839,1.1326
0.18501,1.1256
0.18621,1.1363
0.18748,1.1169
0.18855,1.0383
0.18974,1.1317
0.19084,1.123
0.19198,1.1371
0.19303,1.1148
0.19404,1.132
0.24662,1.1313
0.24802,1.114
0.24927,1.1308
0.25057,1.1507
0.25182,1.1304
0.25304,1.1275
0.25414,1.1219
0.25523,1.1334
0.25611,1.1172
0.25723,1.1284
0.25839,1.1324
0.25958,1.1089
0.26078,1.1303
0.26199,1.1163
0.26315,1.1344
0.26418,1.1278
0.26519,1.1151
0.26646,1.1274
0.26774,1.116
0.26894,1.1295
0.27009,1.0982
0.27118,1.139
0.27219,1.1788
0.27336,1.1131
0.27461,1.1298
0.27582,1.2086
0.27686,1.0355
0.27787,1.1388
0.27895,1.116
0.28016,1.138
0.28139,1.1284
0.28264,1.1294
0.28387,1.1404
0.2851,1.1144
0.28634,1.132
0.28748,1.1515
0.28854,1.1121
0.2898,1.1384
0.29105,1.042
0.29234,1.1353
0.29371,0.33203
0.29499,0.096478
0.29627,0.04406
0.29754,0.00020142
0.2988,0.057957
0.30006,0.00075531
0.30133,0.0043304
0.3026,0.015308
0.30384,0.001561
0.30494,0.008107
0.30638,0.0010574
0.30764,0.00020142
0.30893,0.020544
0.31021,0.00020142
0.3115,0.01138
0.3127,0.00020142
0.31398,0.00020142
0.31524,0.012941
0.31695,0.00020142
0.31847,0.0084595
0.31967,0.0023163
0.32078,0.0013092
0.3222,0.012337
0.32336,0.00020142
0.3245,0.60858
0.32563,0.95798
0.32677,1.0407
0.32804,1.1252
0.3293,1.0731
0.33057,1.1238
0.33184,1.111
0.33308,1.1114
0.33469,1.1198
0.33562,1.1094
0.33645,1.1363
0.33722,1.1211
0.33824,1.115
0.33906,1.1373
0.3399,1.1115
0.34074,1.1309
0.34178,1.1205
0.34255,1.1159
0.3434,1.1342
0.34414,1.113
0.34509,1.1356
0.34586,1.1206
0.34664,1.1185
0.34746,1.0587
0.34871,1.112
0.34998,1.133
0.35119,1.1222
0.35194,1.1185
0.3528,1.1363
0.35358,1.1121
0.35431,1.1365
0.35522,1.1138
0.35601,1.1207
0.35682,1.2649
0.35758,1.1152
0.35832,1.1333
0.35915,1.1235
0.3599,1.1224
0.36066,1.1269
0.36144,1.1162
0.36222,1.1875
0.36316,1.1258
0.36391,1.1227
0.36471,1.1332
0.36576,1.1235
0.36659,1.1971
0.36754,1.1211
0.36827,1.1133
0.36916,1.1304
0.36999,1.1153
0.37082,1.2157
0.37167,1.1163
0.37239,1.1437
0.37323,1.135
0.37398,1.1157
0.37478,1.1378
0.3759,1.122
0.37712,1.1291
0.37835,1.1409
0.37959,1.1113
0.38083,1.1402
0.38207,1.117
0.38304,1.1384
0.38391,1.1372
0.38467,1.1174
0.38539,1.1363
0.38623,1.1225
0.38697,1.1186
0.38775,1.1437
0.38851,1.1169
0.38925,1.1372
0.39028,1.1175
0.3915,1.1187
0.39273,1.1375
0.39395,1.1457
0.39516,1.1684
0.39596,1.1186
0.39679,1.1305
0.3976,1.1218
0.39833,1.1184
0.39931,1.1988
0.4002,1.1177
0.40121,1.1193
0.40244,1.1082
0.40366,1.1138
0.4049,1.1198
0.40612,1.1509
0.4069,1.1239
0.40767,1.135
0.4089,1.1147
0.41012,1.1337
0.411,1.1228
0.41191,1.1309
0.41274,1.133
0.41348,1.1145
0.41448,1.1376
0.41523,1.1534
0.4163,1.1285
0.41712,1.1337
0.41786,1.1121
0.41882,0.79237
0.41967,0.20761
0.42063,0.076689
0.42156,0.026033
0.42254,0.00020142
0.42377,0.014301
0.42492,0.00020142
0.42622,0.0091141
0.42755,0.0095673
0.4287,0.00020142
0.4299,0.010725
0.43132,0.00020142
0.43296,0.0052368
0.43408,0.0047333
0.43523,0.00020142
0.43617,0.008963
0.43732,0.00020142
0.4385,0.0044312
0.43973,0.017171
0.44098,0.00020142
0.4423,0.011279
0.44331,0.00020142
0.44466,0.021552
0.44571,0.014804
0.447,0.00020142
0.44819,0.79217
0.44921,1.0012
0.45018,1.0876
0.45114,1.1086
0.45211,1.0983
0.45307,1.1283
0.45402,1.1072
0.45489,1.1235
0.45562,1.1213
0.45644,1.1091
0.45723,1.1302
0.45819,1.1184
0.4594,1.1255
0.46042,1.1144
0.4612,1.1113
0.46243,1.1359
0.46366,1.1097
0.46529,1.128
0.46664,1.1316
0.46796,1.1054
0.46882,1.1331
0.46965,1.1115
0.47045,1.1215
0.47154,1.1264
0.47283,1.1161
0.47407,1.1338
0.47531,1.1124
0.47643,1.128
0.4772,1.1219
0.47798,1.1146
0.47876,1.1351
0.47999,1.1162
0.48122,1.1288
0.48228,1.1283
0.48353,1.1132
0.48487,1.1392
0.48567,1.1081
0.4864,1.1322
0.48724,1.125
0.48821,1.106
0.4892,1.1281
0.49023,1.1859
0.49097,1.008
0.4917,1.1334
0.49251,1.0583
0.49344,1.051
