0.0044743,0.17558
0.005493,0.171
0.0064428,0.20096
0.0073194,0.18782
0.0081593,0.18676
0.0090184,0.213
0.0098903,0.18183
0.010929,0.21788
0.012043,0.19391
0.013838,0.19643
0.015335,0.20514
0.016747,0.18309
0.01805,0.2202
0.019103,0.18369
0.019878,0.19517
0.020651,0.28163
0.021571,0.18082
0.022363,0.20288
0.023091,0.19235
0.024053,0.15081
0.024794,0.21199
0.025683,0.18238
0.026522,0.20519
0.027299,0.21562
0.028159,0.17292
0.028881,0.21964
0.029916,0.17997
0.030726,0.20454
0.031631,0.18928
0.032396,0.18707
0.033191,0.21118
0.033971,0.2058
0.034999,0.20474
0.035736,0.19452
0.036668,0.1498
0.037401,0.21728
0.038114,0.18032
0.03889,0.20484
0.039606,0.1925
0.040323,0.19774
0.04103,0.20962
0.04178,0.1773
0.042507,0.20685
0.043262,0.18883
0.043972,0.20701
0.044699,0.19235
0.045414,0.17599
0.04612,0.20665
0.046829,0.18425
0.047541,0.18807
0.048251,0.2199
0.048956,0.18419
0.049838,0.20262
0.050595,0.17921
0.05131,0.18878
0.052017,0.21305
0.052839,0.18243
0.053553,0.20993
0.054266,0.17498
0.054973,0.20434
0.055684,0.21501
0.056395,0.18057
0.057102,0.20605
0.05788,0.19165
0.058596,0.18994
0.059317,0.20197
0.060028,0.18379
0.060744,0.20338
0.061476,0.18641
0.062235,0.18868
0.062968,0.20615
0.063879,0.18394
0.064596,0.22443
0.079573,0.18596
0.08096,0.19623
0.082424,0.15756
0.083563,0.18853
0.08438,0.20912
0.085117,0.18591
0.08587,0.20237
0.086592,0.20716
0.087371,0.18379
0.088221,0.21476
0.088943,0.18676
0.089903,0.18948
0.090632,0.21199
0.091427,0.1854
0.092249,0.21018
0.092967,0.1851
0.093893,0.19739
0.094612,0.22971
0.095391,0.1855
0.096219,0.21214
0.096936,0.18621
0.097878,0.1997
0.098605,0.20303
0.099327,0.1844
0.10011,0.20585
0.10124,0.18273
0.10224,0.22045
0.10325,0.055188
0.10438,0.016264
0.10537,0.024875
0.10647,0.0037262
0.1075,0.014955
0.10824,0.027443
0.10902,0.0034241
0.10974,0.11063
0.11048,0.0017624
0.11138,0.016969
0.11237,0.021753
0.11336,0.00075531
0.11435,0.020242
0.11546,0.00020142
0.11652,0.022256
0.11753,0.050908
0.11851,0.0015106
0.1195,0.028198
0.12048,0.0045319
0.12162,0.018279
0.12294,0.012085
0.12426,0.0075027
