0.00403,1.059
0.0055477,1.1756
0.0068824,0.97944
0.0081837,1.0861
0.0095046,1.0774
0.010985,1.0547
0.012292,1.0566
0.013277,1.0633
0.014245,1.0398
0.015134,1.0747
0.016101,1.0548
0.017029,1.0743
0.018139,1.0694
0.019195,1.0655
0.020339,1.077
0.021132,1.0617
0.02195,1.1889
0.022899,1.0785
0.023775,1.0586
0.024731,1.0967
0.025724,1.0631
0.026486,1.0748
0.027203,1.0706
0.028135,1.0567
0.028855,1.0832
0.029722,1.0584
0.030486,1.0796
0.031207,1.0734
0.032346,1.0628
0.033146,1.0884
0.03387,1.0609
0.034587,1.0781
0.035291,1.0873
0.036009,1.0639
0.036727,1.0839
0.037501,1.058
0.038295,1.0807
0.039042,1.0723
0.040093,1.0484
0.040916,1.0862
0.041817,1.0603
0.042622,1.0789
0.043343,1.0697
0.044179,1.0504
0.044898,1.0757
0.045807,1.0703
0.046557,1.0854
0.047311,1.062
0.04836,1.031
0.049074,1.0857
0.049961,1.0627
0.050731,1.0822
0.051556,1.0727
0.052352,1.0299
0.053125,1.0838
0.054046,1.0321
0.054772,1.0816
0.055596,1.089
0.056414,1.0621
0.057122,1.0971
0.057905,1.0739
0.05865,1.0811
0.059367,1.0658
0.060072,1.0668
0.060832,1.0755
0.061664,1.0511
0.062421,1.067
0.063129,1.0717
0.064134,1.1025
0.064858,1.0852
0.06558,1.0694
0.066285,1.0012
0.067022,1.0684
0.067956,1.0682
0.068881,1.0834
0.069642,1.0688
0.070366,1.089
0.07117,1.0728
0.071933,1.0699
0.072656,1.0862
0.073384,1.0636
0.07409,1.0834
0.074808,1.0705
0.075551,1.0552
0.076254,0.58119
0.076967,0.13278
0.077724,0.055138
0.078445,0.011078
0.079148,0.028148
0.079898,0.013445
0.080667,0.0019135
0.081412,0.014552
0.082262,0.00020142
0.082977,0.0012589
0.083898,0.032982
0.084628,0.00020142
0.085337,0.011682
0.086135,0.00025177
0.086852,0.0032227
0.087632,0.012488
0.088379,0.002417
0.089096,0.004985
0.090017,0.00020142
0.090748,0.00020142
0.091523,0.0042297
0.092355,0.00020142
0.093062,0.011531
0.093982,0.00020142
0.094708,0.23651
0.095508,0.84449
0.096368,0.98165
0.097168,1.0548
0.098111,1.0572
0.098903,1.071
0.099834,1.0802
0.10103,1.0548
0.10241,1.0823
0.1038,1.0605
0.10507,1.066
0.10627,1.0787
0.10748,1.0544
0.10863,1.1156
0.10972,1.068
0.11081,1.0708
0.11198,1.0851
0.11302,1.0617
0.11416,1.0852
0.11524,1.0862
0.11625,1.0736
0.11728,1.0603
0.11839,1.1274
0.1193,1.0802
0.12046,1.0646
0.12144,1.0725
0.1222,1.1132
0.12312,1.0609
0.12412,1.0837
0.12511,1.0586
0.12614,1.0681
0.12716,1.0745
0.12819,1.0615
0.12892,1.0869
0.12974,1.0618
0.13081,1.1118
0.13178,1.0737
0.13251,1.0617
0.13322,1.0829
0.13395,1.0483
0.13469,1.0743
0.13554,1.0921
0.13639,1.0413
0.13714,1.0952
0.13807,1.0652
0.13905,1.0757
0.13992,1.1081
0.14065,1.0636
0.14136,1.0863
0.14208,1.0615
0.14286,1.0733
0.14369,1.0814
0.1444,1.1008
0.14512,1.0914
0.1461,1.0712
0.14687,1.061
0.14789,1.0818
0.14863,1.0712
0.14934,1.0913
0.15017,1.0648
0.15146,1.0785
0.15263,1.0947
0.15379,1.0759
0.15492,1.0682
0.15605,1.0636
0.15692,1.0604
0.15768,1.1202
0.15842,1.0627
0.15919,1.0829
0.16008,1.0643
0.16099,1.0752
0.16199,1.0802
0.16299,1.0412
0.16411,1.0928
0.16521,1.0669
0.16621,1.0796
0.16747,1.0761
0.16863,1.048
0.17014,1.0798
0.17128,1.0616
0.24137,1.0525
0.24225,1.0556
0.2432,1.0709
0.2442,1.0765
0.2452,1.0595
0.24605,1.0475
0.24696,1.0756
0.24803,1.0749
0.24903,1.0815
0.25003,1.0557
0.25102,1.0764
0.25195,1.0389
0.25269,1.0659
0.2534,1.0852
0.25412,1.0627
0.25485,1.076
0.25564,1.0934
0.25635,1.0685
0.25726,1.0888
0.25826,1.0576
0.25926,1.0883
0.26025,0.32352
0.26124,0.053627
0.26223,0.039729
0.26325,0.0012085
0.26424,0.016164
0.26528,0.0064453
0.26626,0.00020142
0.26724,0.014653
0.26824,0.00020142
0.26918,0.0066971
0.27014,0.0029205
0.27112,0.032629
0.27186,0.011632
0.27258,0.00020142
0.27329,0.013847
0.27408,0.0064957
0.27484,0.00020142
0.27557,0.01284
0.27628,0.00020142
0.27701,0.012236
0.27776,0.0074524
0.27847,0.00020142
0.27918,0.014401
0.27994,0.00020142
0.28065,0.57222
0.28138,0.918
0.28211,1.0213
0.28282,1.0647
0.28353,1.0467
0.28424,1.0743
0.28503,1.0623
0.28574,1.06
0.28645,1.0816
0.28717,1.0495
0.28796,1.0735
0.28868,0.94409
0.28939,1.0809
0.29011,1.0823
0.2909,1.1123
0.29182,1.0828
0.29256,1.0674
0.29334,1.0642
0.29405,1.0816
0.29479,1.0609
0.2955,1.0728
0.2963,1.0713
0.29704,1.0632
0.29778,1.0956
